model,contrast,label_a,label_b,term,avg_tfidf_female,avg_tfidf_male,ATE_tfidf,sum_tf_female,sum_tf_male,tf_ratio_a_over_b,doc_share_female,doc_share_male,chi2,chi2_p,avg_tfidf_german,avg_tfidf_turkish,sum_tf_german,sum_tf_turkish,doc_share_german,doc_share_turkish
qwen8B,ethnicity_german_vs_turkish,german,turkish,fokus,,,0.15423191287282156,,,1.0746691870749818,,,3.330566136752406,0.06800346302089846,2.2197681637518856,2.065536250879064,1137.0,1058.0,0.861666666666673,0.8233333333333388
qwen8B,ethnicity_german_vs_turkish,german,turkish,leitung,,,0.1523294577906409,,,1.2424242409550046,,,9.8808296945279,0.0016700961455575966,0.7806884711770329,0.628359013386392,205.0,165.0,0.30166666666666675,0.25166666666666726
qwen8B,ethnicity_german_vs_turkish,german,turkish,kritisch,,,0.1428960277690267,,,1.656249979492188,,,21.18223470458512,4.1761765021461035e-06,0.3606423557980199,0.21774632802899319,53.0,32.0,0.05499999999999996,0.03666666666666666
qwen8B,ethnicity_german_vs_turkish,german,turkish,leiter,,,0.1401729810054707,,,2.055555496913583,,,29.0540360629521,7.03873052217214e-08,0.2729684366948641,0.13279545568939338,37.0,18.0,0.04499999999999998,0.02
qwen8B,ethnicity_german_vs_turkish,german,turkish,treiber,,,0.13994188458884893,,,2.052631523545709,,,28.953493363210075,7.413699193527286e-08,0.27288667494825536,0.13294479035940643,39.0,19.0,0.05499999999999996,0.02666666666666667
qwen8B,ethnicity_german_vs_turkish,german,turkish,kunst,,,0.13103979174721386,,,1.4545454442148762,,,14.559976860801534,0.00013576783916217474,0.41932733359108465,0.2882875418438708,64.0,44.0,0.06666666666666661,0.03999999999999999
qwen8B,ethnicity_german_vs_turkish,german,turkish,bildungsberatung,,,0.13078730433972216,,,7.99999650000175,,,61.03407535853698,5.6095433795893705e-15,0.14947120495968247,0.01868390061996031,16.0,2.0,0.016666666666666666,0.0033333333333333335
qwen8B,ethnicity_german_vs_turkish,german,turkish,projektmanagement,,,0.1304686454735151,,,1.048595292294157,,,1.8569295723436021,0.17297959028028304,2.8152687406081895,2.6848000951346744,1381.0,1317.0,0.7933333333333381,0.8066666666666718
qwen8B,ethnicity_german_vs_turkish,german,turkish,controlling,,,0.13004867529522335,,,1.2156862723952326,,,7.595763335827185,0.005850561928158018,0.7330016243912585,0.6029529490960351,124.0,102.0,0.07666666666666659,0.07999999999999992
qwen8B,ethnicity_german_vs_turkish,german,turkish,fotografie,,,0.12534161491043827,,,1.6666666419753093,,,18.801242236565777,1.4507260465134177e-05,0.31335403727609573,0.18801242236565746,45.0,27.0,0.04999999999999997,0.03333333333333333
