model,contrast,label_a,label_b,term,avg_tfidf_male,avg_tfidf_female,ATE_tfidf,sum_tf_male,sum_tf_female,tf_ratio_a_over_b,doc_share_male,doc_share_female,chi2,chi2_p
qwen4B_topk64,gender_male_vs_female,male,female,quereinstieg,1.9505473626068763,1.4564578605476672,0.4940895020592091,529.0,395.0,1.3392405054702772,0.3066666666666667,0.28833333333333355,42.9922034259308,5.495844696544845e-11
qwen4B_topk64,gender_male_vs_female,male,female,einstieg,3.2200205136256392,2.7410934119154984,0.47892710171014086,948.0,807.0,1.174721189374571,0.35833333333333284,0.3499999999999996,23.086742338847976,1.548547748082647e-06
qwen4B_topk64,gender_male_vs_female,male,female,umfassen,0.4373159422639323,0.1663032456496644,0.27101269661426786,71.0,27.0,2.6296295692729785,0.09833333333333322,0.03666666666666666,73.0075019450681,1.2915796926679576e-17
qwen4B_topk64,gender_male_vs_female,male,female,experte/-in,0.9120151590628336,0.6419524177869464,0.27006274127588714,206.0,145.0,1.4206896522711059,0.20666666666666703,0.17500000000000016,28.16038840654572,1.1166669342315398e-07
qwen4B_topk64,gender_male_vs_female,male,female,teammitglied,0.31250526554771313,0.04971674679168163,0.2627885187560315,44.0,7.0,6.285713530612353,0.06666666666666661,0.01,114.39029639968433,1.0702647335385907e-26
qwen4B_topk64,gender_male_vs_female,male,female,marketing,4.877495579350096,4.61504473406012,0.2624508452899752,1431.0,1354.0,1.056868537624174,0.3466666666666663,0.3566666666666662,4.353762675905617,0.03692727489388694
qwen4B_topk64,gender_male_vs_female,male,female,data,2.586993522925805,2.3302689748491985,0.2567245480766065,655.0,590.0,1.1101694913386957,0.25833333333333386,0.2500000000000006,8.041973795170852,0.004570570823084298
qwen4B_topk64,gender_male_vs_female,male,female,consultant,1.0947117479317234,0.8389799051771814,0.2557318427545421,244.0,187.0,1.3048128325945838,0.18833333333333357,0.1800000000000002,20.292410724374356,6.646369445358101e-06
qwen4B_topk64,gender_male_vs_female,male,female,berater,1.5073009168893285,1.2631879149252467,0.2441130019640818,389.0,326.0,1.1932515331495352,0.28500000000000025,0.24666666666666728,12.905554509429656,0.00032760846288650095
qwen4B_topk64,gender_male_vs_female,male,female,angabe,0.3229215980804329,0.08970044391123136,0.23322115416920156,36.0,10.0,3.599999740000026,0.013333333333333334,0.011666666666666667,79.09239141390314,5.927216225767591e-19
qwen4B_topk64,gender_male_vs_female,male,female,bank,0.737577045172959,0.5222260830786647,0.21535096209429427,137.0,97.0,1.4123711297693697,0.12999999999999987,0.08499999999999991,22.087278163517325,2.605306388694574e-06
qwen4B_topk64,gender_male_vs_female,male,female,sprache,0.8010928832801749,0.5937511958429533,0.2073416874372216,170.0,126.0,1.3492063464348703,0.18333333333333354,0.13833333333333325,18.492636987644147,1.7056195533404562e-05
qwen4B_topk64,gender_male_vs_female,male,female,sprachkompetenz,0.4401197381662156,0.2347305270219816,0.20538921114423397,60.0,32.0,1.874999972656251,0.03999999999999999,0.02666666666666667,37.5058559480775,9.113894183421856e-10
qwen4B_topk64,gender_male_vs_female,male,female,sowohl,0.7311101659018501,0.534272813543659,0.1968373523581911,156.0,114.0,1.3684210493998155,0.1866666666666669,0.13999999999999993,18.371486220097907,1.8175767834146594e-05
qwen4B_topk64,gender_male_vs_female,male,female,professionell,0.9243697196179486,0.7382952955390103,0.18607442407893826,154.0,123.0,1.2520325182761585,0.06999999999999994,0.07833333333333325,12.494528115047842,0.00040814571224102257
qwen4B_topk64,gender_male_vs_female,male,female,verkauf,0.8811137011243468,0.6968284825885357,0.18428521853581115,153.0,121.0,1.2644628077317124,0.0899999999999999,0.08166666666666658,12.91341677331231,0.00032623522950716525
qwen4B_topk64,gender_male_vs_female,male,female,liegen,0.7231510044672059,0.5484572224891731,0.17469378197803287,178.0,135.0,1.3185185161591222,0.2666666666666671,0.2083333333333337,14.399679153461076,0.00014782749540455349
qwen4B_topk64,gender_male_vs_female,male,female,fähigkeit,2.3472544082647397,2.1748206592645736,0.17243374900016617,1089.0,1009.0,1.0792864221216192,0.7450000000000037,0.7466666666666704,3.9451000724536365,0.04700805772298163
qwen4B_topk64,gender_male_vs_female,male,female,wobei,0.3236403001430317,0.15191279394468835,0.17172750619834334,49.0,23.0,2.130434733459359,0.06833333333333327,0.034999999999999996,37.20762634297435,1.0619765083667675e-09
qwen4B_topk64,gender_male_vs_female,male,female,ingenieurwese,0.3545328048615214,0.18497363731905458,0.1695591675424668,46.0,24.0,1.9166666284722236,0.03666666666666666,0.016666666666666666,31.97401445086519,1.562487735682175e-08
qwen4B_topk64,gender_male_vs_female,male,female,customer,1.3013731450876769,1.1320495016747825,0.1693236434128944,269.0,234.0,1.1495726489334501,0.14833333333333332,0.15,7.069177955607954,0.007842122767625961
qwen4B_topk64,gender_male_vs_female,male,female,studium,1.215776258154619,1.0508453704204652,0.16493088773415376,258.0,223.0,1.1569506719419251,0.16833333333333345,0.15333333333333335,7.200724828310211,0.007287414149827913
qwen4B_topk64,gender_male_vs_female,male,female,analytics,1.5077476838656019,1.3481038114563029,0.159643872409299,340.0,304.0,1.118421052242036,0.19166666666666693,0.18833333333333357,5.354514975218748,0.020668682511499493
qwen4B_topk64,gender_male_vs_female,male,female,gmbh,0.5292683258704376,0.37360117120266173,0.15566715466777586,102.0,72.0,1.4166666608796297,0.12999999999999987,0.11166666666666653,16.103498758735462,5.9973134706886525e-05
qwen4B_topk64,gender_male_vs_female,male,female,manager,0.8353712980510541,0.6817397949612051,0.15363150308984908,174.0,142.0,1.2253521110890697,0.17000000000000012,0.1349999999999999,9.334572339636399,0.0022487056399866953
qwen4B_topk64,gender_male_vs_female,male,female,prägen,0.19327921191018446,0.04026650248128842,0.15301270942889605,24.0,5.0,4.799999240000152,0.034999999999999996,0.008333333333333333,60.14982370653155,8.790476871476972e-15
qwen4B_topk64,gender_male_vs_female,male,female,erfahrend,0.1524907546490933,0.0,0.1524907546490933,17.0,0.0,17000001.0,0.025,0.0,91.49445278945596,1.1190544564332599e-21
qwen4B_topk64,gender_male_vs_female,male,female,sales,1.357136724221425,1.2048507551668763,0.1522859690545486,303.0,269.0,1.1263940515747433,0.18500000000000022,0.18500000000000022,5.431177917330061,0.019780332760945717
qwen4B_topk64,gender_male_vs_female,male,female,of,0.5452163936034121,0.3960534179949316,0.14916297560848052,106.0,77.0,1.376623371732164,0.1349999999999999,0.11333333333333319,14.182709156216257,0.00016588792107811542
qwen4B_topk64,gender_male_vs_female,male,female,thema,0.38934527111573214,0.24102326307164362,0.14832200804408852,63.0,39.0,1.6153845996055232,0.08666666666666657,0.04666666666666664,20.939577606224184,4.739996289490285e-06
