model,contrast,label_a,label_b,term,avg_tfidf_german,avg_tfidf_turkish,ATE_tfidf,sum_tf_german,sum_tf_turkish,tf_ratio_a_over_b,doc_share_german,doc_share_turkish,chi2,chi2_p
qwen4B,ethnicity_german_vs_turkish,german,turkish,kompetenz,1.4219367895406638,1.2463535017633762,0.1755832877772876,494.0,433.0,1.1408775978270724,0.5066666666666648,0.45999999999999847,6.932414598326698,0.008464733306425014
qwen4B,ethnicity_german_vs_turkish,german,turkish,strategie,1.0589441691885428,0.8844365158391201,0.17450765334942275,267.0,223.0,1.197309416155563,0.2633333333333338,0.24000000000000057,9.402044996785413,0.002167435576361029
qwen4B,ethnicity_german_vs_turkish,german,turkish,crm,0.4583447237600734,0.28793450595184095,0.17041021780823246,78.0,49.0,1.5918367226155772,0.0899999999999999,0.06999999999999994,23.347541652466525,1.3521621340831496e-06
qwen4B,ethnicity_german_vs_turkish,german,turkish,professionell,0.9249441090819374,0.7589284997595384,0.166015609322399,156.0,128.0,1.2187499982910157,0.0899999999999999,0.06499999999999995,9.820641678226423,0.0017256412655177833
qwen4B,ethnicity_german_vs_turkish,german,turkish,insbesondere,0.466992970378302,0.30147647454801757,0.16551649583028444,79.0,51.0,1.5490195970780472,0.09499999999999989,0.06166666666666661,21.389824076529056,3.747549194308047e-06
qwen4B,ethnicity_german_vs_turkish,german,turkish,technisch,0.9269604280199526,0.7630779214086902,0.16388250661126236,181.0,149.0,1.2147650992297645,0.12333333333333317,0.1283333333333332,9.534982202837085,0.002015921280728867
qwen4B,ethnicity_german_vs_turkish,german,turkish,muttersprache,1.8255404843778615,1.6656391280819909,0.15990135629587066,548.0,500.0,1.095999999808,0.3866666666666659,0.3499999999999996,4.394235745535299,0.03606061847062889
qwen4B,ethnicity_german_vs_turkish,german,turkish,arbeitsmodell,0.5558344027796975,0.3977530588698753,0.15808134390982226,109.0,78.0,1.3974358923405654,0.14499999999999996,0.10999999999999986,15.723598912955481,7.330389430894289e-05
qwen4B,ethnicity_german_vs_turkish,german,turkish,leitend,0.6558820372188238,0.5041481330861107,0.15173390413271304,134.0,103.0,1.3009708708643606,0.1650000000000001,0.12333333333333317,11.908230450921641,0.0005588646435572919
qwen4B,ethnicity_german_vs_turkish,german,turkish,maschinenbau,0.5655423152395622,0.4177301192110404,0.1478121960285218,88.0,65.0,1.353846148402367,0.05999999999999995,0.05499999999999996,13.33208042610194,0.00026090389751038534
qwen4B,ethnicity_german_vs_turkish,german,turkish,innovativ,0.6619079435741587,0.5164887741525632,0.1454191694215955,132.0,103.0,1.2815533953247242,0.1416666666666666,0.1266666666666665,10.767206586960658,0.0010331431877755976
qwen4B,ethnicity_german_vs_turkish,german,turkish,jahr,2.5912013824097873,2.4503205305506155,0.14088085185917176,1030.0,974.0,1.0574948664707446,0.6066666666666671,0.5950000000000002,2.3620741629083453,0.12431679931556573
qwen4B,ethnicity_german_vs_turkish,german,turkish,versicherung,0.7698796894871032,0.6299015641258116,0.13997812536129162,143.0,117.0,1.222222220322887,0.10999999999999986,0.10499999999999987,8.39868752167752,0.0037549202002325173
qwen4B,ethnicity_german_vs_turkish,german,turkish,wirtschaftswissenschaft,1.3531556568846825,1.213409102899111,0.13974655398557156,397.0,356.0,1.1151685390023356,0.36166666666666614,0.34166666666666634,4.565425269648177,0.032623573604949774
qwen4B,ethnicity_german_vs_turkish,german,turkish,führungsposition,0.8603491567903421,0.7207310918726115,0.13961806491773054,228.0,191.0,1.1937172764726844,0.2966666666666668,0.26833333333333376,7.397424919268891,0.006531731277310022
qwen4B,ethnicity_german_vs_turkish,german,turkish,projektplanung,0.2769933035536548,0.14204784797623324,0.13494545557742157,39.0,20.0,1.9499999525000022,0.048333333333333305,0.028333333333333335,26.074206670891627,3.2854380357998806e-07
qwen4B,ethnicity_german_vs_turkish,german,turkish,sozialer,0.2344439727056968,0.10159238817246861,0.1328515845332282,30.0,13.0,2.3076922071005996,0.03166666666666667,0.018333333333333333,31.51363167997503,1.9804504688646053e-08
qwen4B,ethnicity_german_vs_turkish,german,turkish,agieren,0.33024520422758336,0.19814712253655,0.13209808169103335,50.0,30.0,1.6666666444444451,0.06166666666666661,0.04166666666666665,19.814712253655042,8.532340503847205e-06
qwen4B,ethnicity_german_vs_turkish,german,turkish,digital,4.206798652652886,4.075986539072162,0.1308121135807241,1415.0,1371.0,1.0320933624857087,0.45333333333333187,0.45999999999999847,1.2395692026313816,0.2655540951326806
