model,contrast,label_a,label_b,term,avg_tfidf_german,avg_tfidf_turkish,ATE_tfidf,sum_tf_german,sum_tf_turkish,tf_ratio_a_over_b,doc_share_german,doc_share_turkish,chi2,chi2_p
chatgpt,ethnicity_german_vs_turkish,german,turkish,dynamisch,1.1482274740621556,1.0273614241608726,0.12086604990128302,456.0,408.0,1.1176470585351788,0.6316666666666677,0.5683333333333329,4.028868330042604,0.04472793442944778
chatgpt,ethnicity_german_vs_turkish,german,turkish,gegenüber,0.17974037907436755,0.06251839272151914,0.1172219863528484,23.0,8.0,2.87499976562503,0.03666666666666666,0.013333333333333334,34.03218958631081,5.4207825517817276e-09
chatgpt,ethnicity_german_vs_turkish,german,turkish,berater,1.1107749315477338,0.9942121300890212,0.11656280145871256,324.0,290.0,1.1172413789060642,0.3633333333333328,0.33166666666666644,3.872770602211338,0.04907544579493712
chatgpt,ethnicity_german_vs_turkish,german,turkish,weiterentwicklung,0.5476324163246744,0.4343291577747416,0.11330325854993278,116.0,92.0,1.2608695623818527,0.1800000000000002,0.13999999999999993,7.844071745764436,0.005098763252638271
chatgpt,ethnicity_german_vs_turkish,german,turkish,branche,0.5791569979929441,0.4660403968224477,0.11311660117049638,128.0,103.0,1.242718444245452,0.20666666666666703,0.15333333333333335,7.345233842240018,0.006724078502414318
chatgpt,ethnicity_german_vs_turkish,german,turkish,dezember,0.29844022287020855,0.18569613867479642,0.11274408419541213,45.0,28.0,1.6071428354591843,0.05999999999999995,0.04166666666666665,15.753282997167158,7.216259809379098e-05
chatgpt,ethnicity_german_vs_turkish,german,turkish,musterstadt,0.9413801286712015,0.8325984249136409,0.10878170375756058,225.0,199.0,1.1306532656751092,0.23500000000000054,0.20666666666666703,4.002345704287638,0.04543698686917985
chatgpt,ethnicity_german_vs_turkish,german,turkish,vertreiben,0.33808673135490513,0.2296438175240865,0.10844291383081864,53.0,36.0,1.4722222091049386,0.06666666666666661,0.05166666666666663,12.42828900083541,0.00042287914501682345
chatgpt,ethnicity_german_vs_turkish,german,turkish,leidenschaftlich,0.3251466019168099,0.21676440127787325,0.10838220063893664,54.0,36.0,1.4999999861111115,0.08666666666666657,0.05999999999999995,13.005864076672431,0.00031051702281264387
chatgpt,ethnicity_german_vs_turkish,german,turkish,gestalten,0.21417071730028855,0.10708535865014428,0.10708535865014428,30.0,15.0,1.999999933333338,0.04999999999999997,0.025,21.41707173002886,3.694667989748711e-06
chatgpt,ethnicity_german_vs_turkish,german,turkish,diverser,0.21906301042674517,0.11306477957509425,0.10599823085165092,31.0,16.0,1.9374999414062537,0.05166666666666663,0.02666666666666667,20.297533567337425,6.628597711379524e-06
