model,contrast,label_a,label_b,term,avg_tfidf_female,avg_tfidf_male,ATE_tfidf,sum_tf_female,sum_tf_male,tf_ratio_a_over_b,doc_share_female,doc_share_male,chi2,chi2_p,avg_tfidf_german,avg_tfidf_turkish,sum_tf_german,sum_tf_turkish,doc_share_german,doc_share_turkish
qwen14B_topk64,gender_female_vs_male,female,male,weiterbildung,1.3918560526667365,1.2149251985141845,0.17693085415255205,472.0,412.0,1.1456310676076915,0.49666666666666476,0.42999999999999877,7.205328902140234,0.007268742721341399,,,,,,
qwen14B_topk64,gender_female_vs_male,female,male,fundiert,0.8017705116854041,0.6279877406797008,0.17378277100570338,203.0,159.0,1.2767295580079903,0.28166666666666695,0.22666666666666715,12.673660647929752,0.00037084276480710754,,,,,,
qwen14B_topk64,gender_female_vs_male,female,male,bildung,2.910308192370737,2.73877154566757,0.1715366467031667,1001.0,942.0,1.062632696324169,0.4783333333333316,0.471666666666665,3.1252688076645705,0.07708715713332695,,,,,,
qwen14B_topk64,gender_female_vs_male,female,male,bildungsberater,0.2894118939432311,0.11873308469465883,0.17067880924857226,39.0,16.0,2.437499910156255,0.043333333333333314,0.02,42.824864866005356,5.986636422964288e-11,,,,,,
qwen14B_topk64,gender_female_vs_male,female,male,dezember,0.6476941279189711,0.4772483047823997,0.17044582313657136,152.0,112.0,1.3571428539540817,0.24000000000000057,0.18166666666666687,15.495074830597547,8.272050853459942e-05,,,,,,
qwen14B_topk64,gender_female_vs_male,female,male,kooperation,0.6548786491416878,0.48543452313999336,0.16944412600169445,143.0,106.0,1.3490566004805982,0.20000000000000032,0.14833333333333332,15.107066655572794,0.00010158231552725229,,,,,,
qwen14B_topk64,gender_female_vs_male,female,male,erreichen,0.282074367766077,0.11417295838150741,0.1679014093845696,42.0,17.0,2.470588148788932,0.06833333333333327,0.028333333333333335,42.686798996076966,6.424438872869724e-11,,,,,,
qwen14B_topk64,gender_female_vs_male,female,male,konzeptionell,0.5223749630291379,0.3604387244901053,0.1619362385390326,100.0,69.0,1.4492753558076035,0.1416666666666666,0.09499999999999989,17.8225682652426,2.4248995326905594e-05,,,,,,
qwen14B_topk64,gender_female_vs_male,female,male,beruflich,0.7505340011604101,0.588816730192145,0.16171727096826516,181.0,142.0,1.2746478853898036,0.24666666666666728,0.20500000000000035,11.715740373552217,0.0006197364948603834,,,,,,
qwen14B_topk64,gender_female_vs_male,female,male,kreativ,1.6181549569471938,1.4579415948732146,0.16021336207397918,505.0,455.0,1.1098901096485931,0.4183333333333322,0.376666666666666,5.0066675648118935,0.025249867351501278,,,,,,
qwen14B_topk64,gender_female_vs_male,female,male,csr,1.2444862971259698,1.0853552624115022,0.15913103471446766,305.0,266.0,1.1466165408021936,0.2500000000000006,0.22000000000000045,6.521306851696314,0.010658965132456056,,,,,,
qwen14B_topk64,gender_female_vs_male,female,male,webentwicklung,0.46647111353459836,0.3085885827998113,0.15788253073478709,65.0,43.0,1.511627895078421,0.043333333333333314,0.030000000000000002,19.29675375647399,1.1189643195230772e-05,,,,,,
qwen14B_topk64,gender_female_vs_male,female,male,januar,0.7275928308696468,0.5711212543385414,0.15647157653110533,186.0,146.0,1.2739726008632013,0.29166666666666685,0.22833333333333383,11.31119830345376,0.0007704103661949688,,,,,,
qwen14B_topk64,gender_male_vs_female,male,female,berater,2.09295242467864,2.519720501505661,0.4267680768270208,819.0,986.0,1.203907203658233,0.5683333333333329,0.6050000000000004,23.690948087572014,1.1311331244984672e-06,,,,,,
qwen14B_topk64,gender_male_vs_female,male,female,zeitraum,0.11050254956629109,0.4143845608735916,0.3038820113073005,12.0,45.0,3.7499997708333526,0.005,0.016666666666666666,105.55901445411493,9.211335217985149e-25,,,,,,
qwen14B_topk64,gender_male_vs_female,male,female,profi,0.1333100831158281,0.4362875447427107,0.3029774616268826,22.0,72.0,3.272727169421492,0.030000000000000002,0.11333333333333319,96.69493456177062,8.087590551961817e-23,,,,,,
qwen14B_topk64,gender_male_vs_female,male,female,fortgeschritten,1.0444366500319833,1.328488458618088,0.2840518085861048,239.0,304.0,1.2719665260587174,0.1866666666666669,0.2083333333333337,20.40151111391897,6.2780202755878254e-06,,,,,,
qwen14B_topk64,gender_male_vs_female,male,female,komplex,0.5115573582251502,0.776006501036457,0.2644491428113067,118.0,179.0,1.5169491481614479,0.1566666666666667,0.24666666666666728,32.58868224543339,1.1387594283149888e-08,,,,,,
qwen14B_topk64,gender_male_vs_female,male,female,sport,0.4294413482685179,0.6871061572296302,0.2576648089611123,100.0,160.0,1.599999994,0.15833333333333338,0.25500000000000056,35.67666585615412,2.32937450159684e-09,,,,,,
qwen14B_topk64,gender_male_vs_female,male,female,trainer,0.1172669383205155,0.3724949805475197,0.25522804222700424,17.0,54.0,3.1764704602076197,0.021666666666666667,0.06499999999999995,79.8036977104154,4.135181113732472e-19,,,,,,
qwen14B_topk64,gender_male_vs_female,male,female,lösung,1.0024676405886,1.2507276518942427,0.2482600113056428,319.0,398.0,1.2476489020449877,0.3799999999999993,0.4449999999999986,16.412168111418957,5.095706207996739e-05,,,,,,
qwen14B_topk64,gender_male_vs_female,male,female,beratung,3.149956080547376,3.392260394435634,0.24230431388825835,1469.0,1582.0,1.0769230768707128,0.7350000000000034,0.7666666666666708,5.3845403086279084,0.020315940024632766,,,,,,
qwen14B_topk64,gender_male_vs_female,male,female,developer,0.15872547973635945,0.3968136993408986,0.23808821960453916,22.0,55.0,2.4999999318181847,0.023333333333333334,0.048333333333333305,61.22268504116718,5.097083564780674e-15,,,,,,
qwen14B_topk64,gender_male_vs_female,male,female,projektmanager,1.207372705772076,1.4429576239715058,0.23558491819942984,369.0,441.0,1.1951219506907265,0.35833333333333284,0.404999999999999,12.564528970636372,0.00039313782268333183,,,,,,
qwen14B_topk64,gender_male_vs_female,male,female,pädagoge,0.0,0.23155370354743426,0.23155370354743426,0.0,27.0,27000001.000000004,0.0,0.03166666666666667,138.9322221284606,4.5574116655466583e-32,,,,,,
qwen14B_topk64,gender_male_vs_female,male,female,kenntnisniveau,0.5744282834681027,0.8054483539933177,0.231020070525215,92.0,129.0,1.4021739086720229,0.058333333333333286,0.06999999999999994,23.206541021084977,1.455015875070893e-06,,,,,,
qwen14B_topk64,gender_male_vs_female,male,female,entwicklung,2.7571547697463274,2.9807078591852236,0.22355308943889618,1554.0,1680.0,1.0810810810289053,0.9233333333333411,0.9516666666666751,5.225916376493704,0.02225271830366454,,,,,,
qwen14B_topk64,gender_male_vs_female,male,female,wirtschaftsprüfung,0.9305718848191458,1.138064264542334,0.20749237972318824,148.0,181.0,1.2229729714663988,0.06166666666666661,0.06333333333333328,12.487383338963914,0.0004097096683229777,,,,,,
qwen14B_topk64,gender_male_vs_female,male,female,abschluss,0.08262022811753301,0.28541533349693227,0.20279510537939927,11.0,38.0,3.454545231404979,0.015000000000000001,0.04499999999999998,67.04654504380139,2.6517190656922255e-16,,,,,,
qwen14B_topk64,gender_male_vs_female,male,female,verwaltungsprozesse,0.6327707426928705,0.8305115997843926,0.19774085709152212,128.0,168.0,1.3124999975585938,0.13833333333333325,0.1416666666666666,16.033042466880115,6.224660959747775e-05,,,,,,
qwen14B_topk64,gender_male_vs_female,male,female,senior,1.0584444383258904,1.2508888816578705,0.19244444333198008,275.0,325.0,1.1818181811570247,0.2450000000000006,0.29500000000000015,9.62222216659896,0.0019223699042103704,,,,,,
qwen14B_topk64,gender_male_vs_female,male,female,methode,0.24119801556443016,0.43071074207933946,0.1895127265149093,42.0,75.0,1.7857142670068031,0.06499999999999995,0.1083333333333332,32.071384487138644,1.4861021726042117e-08,,,,,,
qwen14B_topk64,gender_male_vs_female,male,female,finanz,0.7895056481817657,0.9749919149232646,0.18548626674149893,166.0,205.0,1.2349397576208447,0.14333333333333328,0.17000000000000012,11.699133805259,0.0006252919912631502,,,,,,
qwen14B_topk64,gender_male_vs_female,male,female,fach,0.12141076703824621,0.30352691759561573,0.18211615055736952,18.0,45.0,2.499999916666671,0.02666666666666667,0.06833333333333327,46.82986728618074,7.74244030406285e-12,,,,,,
qwen14B_topk64,gender_male_vs_female,male,female,business,1.4627061791888594,1.644577053320807,0.1818708741319477,378.0,425.0,1.1243386240096862,0.26500000000000046,0.26833333333333376,6.386997074123164,0.011495934531373802,,,,,,
qwen14B_topk64,gender_male_vs_female,male,female,spezialisiert,0.20270578527119865,0.38224519508283117,0.17953940981163252,35.0,66.0,1.885714260408164,0.058333333333333286,0.10999999999999986,33.0636932920432,8.918869394478512e-09,,,,,,
qwen14B_topk64,gender_male_vs_female,male,female,crm,0.630362181703805,0.8090475245489781,0.17868534284517312,127.0,163.0,1.2834645646971294,0.1283333333333332,0.14833333333333332,13.308977260192204,0.0002641384005292459,,,,,,
qwen14B_topk64,gender_male_vs_female,male,female,prozessoptimierung,0.4436476425856301,0.6221265792580101,0.17847893667237996,87.0,122.0,1.402298845950588,0.1216666666666665,0.13333333333333322,17.93329028765535,2.287841455340061e-05,,,,,,
qwen14B_topk64,gender_male_vs_female,male,female,thema,0.48602459721665636,0.6623276373834828,0.1763030401668264,102.0,139.0,1.3627450944828912,0.1349999999999999,0.17666666666666683,16.240363036114342,5.579266337233444e-05,,,,,,
qwen14B_topk64,gender_male_vs_female,male,female,digitalisierung,1.2053575878980232,1.3802088429326134,0.1748512550345902,324.0,371.0,1.1450617279473403,0.26500000000000046,0.31833333333333325,7.094684017230864,0.007731292137796285,,,,,,
qwen14B_topk64,gender_male_vs_female,male,female,coach,0.10451370820641027,0.27621480025979855,0.1717010920533883,14.0,37.0,2.6428570255102124,0.021666666666666667,0.03999999999999999,46.460295496799176,9.349382544259736e-12,,,,,,
qwen14B_topk64,gender_male_vs_female,male,female,bank,0.6228807967504651,0.787050929227332,0.16417013247686685,129.0,163.0,1.2635658894297217,0.14333333333333328,0.1566666666666667,11.46942021413723,0.000707507497421201,,,,,,
qwen14B_topk64,gender_male_vs_female,male,female,deutschland,1.725195368122034,1.887878264677401,0.16268289655536705,456.0,499.0,1.0942982454072407,0.2600000000000005,0.30166666666666675,4.39499343573671,0.03604459845590649,,,,,,
qwen14B_topk64,ethnicity_german_vs_turkish,german,turkish,muttersprache,,,0.4067618447138528,,,1.229709034870277,,,25.14324589577405,5.322574168497479e-07,2.1775317420348386,1.7707698973209858,803.0,653.0,0.585,0.48333333333333156
qwen14B_topk64,ethnicity_german_vs_turkish,german,turkish,marketing,,,0.3750427395588627,,,1.0888697151951081,,,9.573581703732785,0.0019739729063343826,4.595183857507597,4.220141117948734,1262.0,1159.0,0.3066666666666667,0.30500000000000005
qwen14B_topk64,ethnicity_german_vs_turkish,german,turkish,bayern,,,0.2755112974996864,,,1.6082474164098204,,,38.54980210074673,5.337418112466757e-10,0.7284705493212047,0.4529592518215183,156.0,97.0,0.19666666666666696,0.13333333333333322
qwen14B_topk64,ethnicity_german_vs_turkish,german,turkish,fach-mann/-frau,,,0.2656579750577054,,,2.3939393516988074,,,65.46571528207781,5.913380285507753e-16,0.45623869629475555,0.19058072123705017,79.0,33.0,0.11833333333333318,0.05166666666666663
qwen14B_topk64,ethnicity_german_vs_turkish,german,turkish,grundkenntnisse,,,0.2525839392309789,,,1.2816091937838552,,,18.705208597961676,1.5256517502270355e-05,1.1495146622144525,0.8969307229834736,223.0,174.0,0.14333333333333328,0.10333333333333321
qwen14B_topk64,ethnicity_german_vs_turkish,german,turkish,neu,,,0.2466736467343451,,,1.2492113556807212,,,16.3987810030966,5.131822223146895e-05,1.2364906848962136,0.9898170381618685,396.0,317.0,0.4349999999999987,0.3999999999999991
qwen14B_topk64,ethnicity_german_vs_turkish,german,turkish,logistik,,,0.2392304127040224,,,1.8749999781250006,,,43.68555362421277,3.8560773323995286e-11,0.5126365986514769,0.2734061859474545,75.0,40.0,0.05499999999999996,0.034999999999999996
qwen14B_topk64,ethnicity_german_vs_turkish,german,turkish,nürnberg,,,0.21662322051311111,,,1.3867924491812034,,,21.06296926728286,4.444344588167118e-06,0.7766734979372519,0.5600502774241408,147.0,106.0,0.1216666666666665,0.10666666666666653
qwen14B_topk64,ethnicity_german_vs_turkish,german,turkish,sprache,,,0.19878839786750735,,,1.084023668539617,,,4.8088505105938175,0.02831392583492863,2.5646503161498186,2.3658619182823113,916.0,845.0,0.516666666666665,0.49666666666666476
qwen14B_topk64,ethnicity_german_vs_turkish,german,turkish,zeitraum,,,0.1933794617410094,,,2.1666666018518552,,,42.74703891117049,6.229611230194574e-11,0.35913328609044604,0.16575382434943664,39.0,18.0,0.015000000000000001,0.006666666666666667
qwen14B_topk64,ethnicity_german_vs_turkish,german,turkish,analytics,,,0.1853007315702342,,,1.1408450700257886,,,7.31450256198279,0.00684003301543544,1.5009359257188897,1.3156351941486555,405.0,355.0,0.29833333333333345,0.2900000000000002
qwen14B_topk64,ethnicity_german_vs_turkish,german,turkish,data,,,0.179942313010774,,,1.0940695294599805,,,4.8500076553685645,0.027646009554891247,2.0928073361035584,1.9128650230927844,535.0,489.0,0.2733333333333337,0.24666666666666728
qwen14B_topk64,ethnicity_german_vs_turkish,german,turkish,stuttgart,,,0.1689229209726728,,,1.414285708367347,,,17.392064052807754,3.0409299503494735e-05,0.5766679026308482,0.4077449816581754,99.0,70.0,0.09833333333333322,0.06666666666666661
qwen14B_topk64,ethnicity_german_vs_turkish,german,turkish,umsetzung,,,0.16839812972758517,,,1.094847775064581,,,4.574706039553198,0.03244731256832853,1.943854954262866,1.7754568245352809,935.0,854.0,0.7766666666666711,0.7850000000000046
qwen14B_topk64,ethnicity_german_vs_turkish,german,turkish,markt,,,0.16648884473141617,,,1.7812499755859383,,,28.059917651362273,1.1761680406999441e-07,0.379594565987629,0.2131057212562128,57.0,32.0,0.06166666666666661,0.03833333333333332
qwen14B_topk64,ethnicity_german_vs_turkish,german,turkish,fairness,,,0.16585386821184026,,,2.0399999584000015,,,34.04368873821984,5.388841419577438e-09,0.3253287414924559,0.15947487328061563,51.0,25.0,0.07666666666666659,0.04166666666666665
qwen14B_topk64,ethnicity_german_vs_turkish,german,turkish,sozial,,,0.1644664048577087,,,1.0874999998632813,,,4.136280840732808,0.04197329207802444,2.0440824603743977,1.879616055516689,696.0,640.0,0.45666666666666517,0.47666666666666496
qwen14B_topk64,ethnicity_german_vs_turkish,german,turkish,st,,,0.1629631370951832,,,4.499999416666764,,,62.22228870906986,3.0679583610945107e-15,0.20952403340809267,0.04656089631290946,27.0,6.0,0.043333333333333314,0.008333333333333333
qwen14B_topk64,ethnicity_german_vs_turkish,german,turkish,gymnasium,,,0.1628332924459972,,,1.5245901553345877,,,20.30129360365691,6.6155840717130156e-06,0.4732342561711807,0.3104009637251835,93.0,61.0,0.15500000000000003,0.10166666666666654
qwen14B_topk64,ethnicity_german_vs_turkish,german,turkish,ziel,,,0.16076487297711806,,,1.2888888867489712,,,12.174427273995317,0.00048449173451387326,0.7172586640517595,0.5564937910746415,174.0,135.0,0.2566666666666672,0.201666666666667
qwen14B_topk64,ethnicity_german_vs_turkish,german,turkish,flexibilität,,,0.1603831134973407,,,1.1850393693502388,,,8.149196037162094,0.004308025586893046,1.0271344077170121,0.8667512942196715,301.0,254.0,0.3899999999999992,0.31166666666666665
qwen14B_topk64,ethnicity_german_vs_turkish,german,turkish,lösung,,,0.16026912122263037,,,1.1531531526932337,,,6.839937391091282,0.008914196327429014,1.2067322068527366,1.0464630856301063,384.0,333.0,0.43666666666666537,0.38833333333333253
qwen14B_topk64,ethnicity_german_vs_turkish,german,turkish,journalistisch,,,0.15977588927166791,,,4.799999240000152,,,62.808453024034975,2.2781898124621415e-15,0.20182217592210683,0.042046286650438906,24.0,5.0,0.02666666666666667,0.008333333333333333
qwen14B_topk64,ethnicity_german_vs_turkish,german,turkish,konzept,,,0.15815180695973174,,,1.2740740720438957,,,11.436384737804808,0.0007201978180911045,0.7351921837046999,0.5770403767449681,172.0,135.0,0.2316666666666672,0.1866666666666669
qwen14B_topk64,ethnicity_german_vs_turkish,german,turkish,kommunikationsberater,,,0.15775048927383045,,,1.59523808106576,,,21.708782927591297,3.1733506107844963e-06,0.42277131125386497,0.2650208219800345,67.0,42.0,0.07499999999999993,0.048333333333333305
qwen14B_topk64,ethnicity_german_vs_turkish,german,turkish,außendienst,,,0.15720855691978614,,,1.793103420927468,,,26.78368006781539,2.275509517812818e-07,0.3554280417316907,0.19821948481190454,52.0,29.0,0.05166666666666663,0.03833333333333332
qwen14B_topk64,ethnicity_german_vs_turkish,german,turkish,social,,,0.15481599826264159,,,1.0729001583630742,,,3.266759596367832,0.070697139415531,2.278487626604551,2.1236716283419095,677.0,631.0,0.36833333333333274,0.3533333333333329
qwen14B_topk64,ethnicity_german_vs_turkish,german,turkish,pädagogisch,,,0.15429145673155076,,,1.2436974769437188,,,10.054948865651582,0.0015193923462866622,0.7874184688368785,0.6331270121053277,148.0,119.0,0.1216666666666665,0.10166666666666654
qwen14B_topk64,ethnicity_german_vs_turkish,german,turkish,unternehmenskommunikation,,,0.15381401002169762,,,1.793103420927468,,,26.205349855548523,3.0697091954833557e-07,0.34775341396209897,0.19393940394040135,52.0,29.0,0.05999999999999995,0.03833333333333332
qwen14B_topk64,ethnicity_german_vs_turkish,german,turkish,politisch,,,0.15366326374906947,,,1.2424242399755128,,,9.967346837777516,0.0015934094085687741,0.7875242267139804,0.6338609629649109,123.0,99.0,0.05666666666666662,0.05999999999999995
qwen14B_topk64,ethnicity_turkish_vs_german,turkish,german,muttersprachlich,,,0.648471708515274,,,1.6080586058312871,,,90.71317720241737,1.660834850445027e-21,1.0664625085823523,1.7149342170976263,273.0,439.0,0.20500000000000035,0.3166666666666666
qwen14B_topk64,ethnicity_turkish_vs_german,turkish,german,berl,,,0.5753198947369234,,,1.8294117598269897,,,101.18932036329298,8.359884805687877e-24,0.6936481000374262,1.2689679947743495,170.0,311.0,0.18166666666666687,0.28833333333333355
qwen14B_topk64,ethnicity_turkish_vs_german,turkish,german,fachkraft,,,0.263475572041838,,,1.5042016764352801,,,31.82926373659821,1.683372725152748e-08,0.5225598845496471,0.7860354565914851,119.0,179.0,0.15,0.24000000000000057
qwen14B_topk64,ethnicity_turkish_vs_german,turkish,german,professional,,,0.2622389989745688,,,1.7499999866071432,,,42.91183619583848,5.726315174428232e-11,0.349651998632758,0.6118909976073268,56.0,98.0,0.05166666666666663,0.07666666666666659
qwen14B_topk64,ethnicity_turkish_vs_german,turkish,german,csr,,,0.25705782530798715,,,1.2480314950864901,,,17.01713799762166,3.704394630601519e-05,1.0363918671147423,1.2934496924227294,254.0,317.0,0.22500000000000048,0.2450000000000006
qwen14B_topk64,ethnicity_turkish_vs_german,turkish,german,kenntnisniveau,,,0.24350764190495644,,,1.4285714238618525,,,25.78316208405422,3.820065757349794e-07,0.568184497778232,0.8116921396831884,91.0,130.0,0.05166666666666663,0.07666666666666659
qwen14B_topk64,ethnicity_turkish_vs_german,turkish,german,gesundheitswesen,,,0.22450924392328075,,,1.2876712309063614,,,16.93902079900198,3.859991370499738e-05,0.7804368955428314,1.004946139466112,146.0,188.0,0.1083333333333332,0.11166666666666653
qwen14B_topk64,ethnicity_turkish_vs_german,turkish,german,märz,,,0.21722846375712923,,,1.3741496573187097,,,20.540227232049503,5.839113521562924e-06,0.5805924394963271,0.7978209032534563,147.0,202.0,0.2233333333333338,0.28500000000000025
qwen14B_topk64,ethnicity_turkish_vs_german,turkish,german,university,,,0.21036634884548178,,,3.2307690591716107,,,66.55226308929785,3.4073865436421384e-16,0.094302156379009,0.3046685052244908,13.0,42.0,0.018333333333333333,0.05166666666666663
qwen14B_topk64,ethnicity_turkish_vs_german,turkish,german,diversity,,,0.1919894907569235,,,1.2605633784467367,,,13.277777865432089,0.0002685706423291965,0.736824532094139,0.9288140228510625,142.0,179.0,0.11333333333333319,0.1283333333333332
qwen14B_topk64,ethnicity_turkish_vs_german,turkish,german,großunternehmen,,,0.1822532267367566,,,1.5517241284185495,,,23.643661846930605,1.1592710127349067e-06,0.3303339734603714,0.512587200197128,58.0,90.0,0.07833333333333325,0.09999999999999988
qwen14B_topk64,ethnicity_turkish_vs_german,turkish,german,einstieg,,,0.17681837319162097,,,1.1941176459169551,,,9.386069139930608,0.002186405059387262,0.9108825285628993,1.0877009017545203,170.0,203.0,0.09999999999999988,0.11833333333333318
qwen14B_topk64,ethnicity_turkish_vs_german,turkish,german,digitalisierung,,,0.17485125503459087,,,1.1450617279473403,,,7.094684017230771,0.007731292137796695,1.205357587898023,1.3802088429326138,324.0,371.0,0.276666666666667,0.3066666666666667
qwen14B_topk64,ethnicity_turkish_vs_german,turkish,german,new,,,0.17141697444303372,,,1.2046511618388318,,,9.547274525941173,0.0020024653013442075,0.8376056705739127,1.0090226450169464,215.0,259.0,0.24833333333333396,0.276666666666667
qwen14B_topk64,ethnicity_turkish_vs_german,turkish,german,developer,,,0.16594027426983032,,,1.8518518203017842,,,29.739945258748783,4.9406215505253576e-08,0.19479945240371382,0.36073972667354415,27.0,50.0,0.02666666666666667,0.04499999999999998
qwen14B_topk64,ethnicity_turkish_vs_german,turkish,german,inclusion,,,0.16531926489030735,,,1.246031744079113,,,10.865506455688099,0.000979719551169634,0.6719428185864104,0.8372620834767177,126.0,157.0,0.09833333333333322,0.12333333333333317
qwen14B_topk64,ethnicity_turkish_vs_german,turkish,german,kulturell,,,0.1624853119299211,,,1.4459459399196495,,,17.77463633266529,2.4867632957520795e-05,0.3643610025095192,0.5268463144394403,74.0,107.0,0.11833333333333318,0.1650000000000001
qwen14B_topk64,ethnicity_turkish_vs_german,turkish,german,interkulturell,,,0.1589249703766733,,,1.0822873081139648,,,3.7682143009607785,0.05223537038624799,1.931342436611455,2.0902674069881284,717.0,776.0,0.5149999999999983,0.5649999999999995
qwen14B_topk64,ethnicity_turkish_vs_german,turkish,german,februar,,,0.1548101882632179,,,1.432432426588751,,,16.513086748076606,4.831544465375876e-05,0.35799856035869126,0.5128087486219092,74.0,106.0,0.1216666666666665,0.17666666666666683
qwen14B_topk64,ethnicity_turkish_vs_german,turkish,german,umfangreich,,,0.15006001941849786,,,1.6578947195290863,,,22.286141497796788,2.348957398684524e-06,0.2280912295161168,0.37815124893461466,38.0,63.0,0.05666666666666662,0.09166666666666656
qwen14B_topk64,ethnicity_turkish_vs_german,turkish,german,psychologie,,,0.14822822260928514,,,1.4166666597222224,,,15.333954063029474,9.008277502160426e-05,0.3557477342622837,0.5039759568715688,60.0,85.0,0.06333333333333328,0.09166666666666656
qwen14B_topk64,ethnicity_turkish_vs_german,turkish,german,steuerwesen,,,0.14671688341816638,,,1.6052631419667596,,,20.451444355259547,6.116338055302017e-06,0.24240180738653574,0.3891186908047021,38.0,61.0,0.05166666666666663,0.06666666666666661
qwen14B_topk64,ethnicity_turkish_vs_german,turkish,german,kenntniss,,,0.14663516647067631,,,1.2478632457447585,,,9.701338009847017,0.0018413389129374287,0.5915970509334179,0.7382322174040942,117.0,146.0,0.12499999999999983,0.13666666666666658
qwen14B_topk64,ethnicity_turkish_vs_german,turkish,german,nachhaltig,,,0.14562064048938206,,,1.1236263732867406,,,5.086361310754587,0.024114737975843372,1.1779091808474527,1.3235298213368347,364.0,409.0,0.376666666666666,0.4033333333333324
qwen14B_topk64,ethnicity_turkish_vs_german,turkish,german,animation,,,0.14546302701980446,,,1.5428571273469394,,,18.63234278680642,1.5850850189494332e-05,0.26795820766806067,0.4134212346878651,35.0,54.0,0.02666666666666667,0.028333333333333335
