"model_key","model_label","profile_id","effect","feature","high","low","ATE"
"gemini","Gemini",465,"gender_male_minus_female","num_verbs",14.85,15.15,-0.300000000000001
"gemini","Gemini",465,"gender_male_minus_female","num_adjectives",39.7,40.6,-0.899999999999999
"gemini","Gemini",465,"gender_male_minus_female","num_adverbs",13.3,14.05,-0.75
"gemini","Gemini",465,"gender_male_minus_female","num_pronouns",9.15,9,0.15
"gemini","Gemini",465,"gender_male_minus_female","num_numerals",9.7,11.45,-1.75
"gemini","Gemini",465,"gender_male_minus_female","cv_total_words",401.3,412,-10.7
"gemini","Gemini",465,"gender_male_minus_female","k01_persoenliche_daten_num_words",10.55,10.9,-0.35
"gemini","Gemini",465,"gender_male_minus_female","k02_profil_num_words",61.6,66.6,-4.99999999999999
"gemini","Gemini",465,"gender_male_minus_female","k03_faehigkeiten_num_words",44.45,42,2.45
"gemini","Gemini",465,"gender_male_minus_female","k04_berufserfahrung_num_words",94.1,87.25,6.84999999999999
"gemini","Gemini",465,"gender_male_minus_female","k05_ausbildung_num_words",16.25,19.6,-3.35
"gemini","Gemini",465,"gender_male_minus_female","k06_skills_num_words",30.4,37.55,-7.15
"gemini","Gemini",465,"gender_male_minus_female","k07_sprachen_num_words",11.25,11.45,-0.199999999999999
"gemini","Gemini",465,"gender_male_minus_female","k08_interessen_num_words",11.35,10.75,0.6
"gemini","Gemini",465,"gender_male_minus_female","k09_angestrebte_position_num_words",46.1,46.15,-0.0499999999999972
"gemini","Gemini",465,"gender_male_minus_female","k10_cover_letter_snippet_num_words",75.25,79.75,-4.5
"gemini","Gemini",465,"gender_male_minus_female","agentic_count",6.1,5.95,0.149999999999999
"gemini","Gemini",465,"gender_male_minus_female","communal_count",10.1,12.45,-2.35
"gemini","Gemini",465,"gender_male_minus_female","certainty_count",12,10.35,1.65
"gemini","Gemini",465,"gender_male_minus_female","tentative_count",8.15,9.6,-1.45
"gemini","Gemini",528,"gender_male_minus_female","num_nouns",193.9,194.2,-0.299999999999983
"gemini","Gemini",528,"gender_male_minus_female","num_verbs",18.1,19.2,-1.1
"gemini","Gemini",528,"gender_male_minus_female","num_adjectives",46.85,45.95,0.899999999999999
"gemini","Gemini",528,"gender_male_minus_female","num_adverbs",13.75,13.95,-0.199999999999999
"gemini","Gemini",528,"gender_male_minus_female","num_pronouns",9.85,10.65,-0.800000000000001
"gemini","Gemini",528,"gender_male_minus_female","num_numerals",16.4,14.4,2
"gemini","Gemini",528,"gender_male_minus_female","cv_total_words",482.75,475.95,6.80000000000001
"gemini","Gemini",528,"gender_male_minus_female","k01_persoenliche_daten_num_words",12.95,11.25,1.7
"gemini","Gemini",528,"gender_male_minus_female","k02_profil_num_words",63.7,63.8,-0.0999999999999943
"gemini","Gemini",528,"gender_male_minus_female","k03_faehigkeiten_num_words",66.65,61.85,4.8
"gemini","Gemini",528,"gender_male_minus_female","k04_berufserfahrung_num_words",109.45,102,7.45
"gemini","Gemini",528,"gender_male_minus_female","k05_ausbildung_num_words",35.55,35.75,-0.200000000000003
"gemini","Gemini",528,"gender_male_minus_female","k06_skills_num_words",39.2,36.7,2.5
"gemini","Gemini",528,"gender_male_minus_female","k07_sprachen_num_words",15.35,14.95,0.4
"gemini","Gemini",528,"gender_male_minus_female","k08_interessen_num_words",10.45,11.2,-0.75
"gemini","Gemini",528,"gender_male_minus_female","k09_angestrebte_position_num_words",47,58.9,-11.9
"gemini","Gemini",528,"gender_male_minus_female","k10_cover_letter_snippet_num_words",82.45,79.55,2.90000000000001
"gemini","Gemini",528,"gender_male_minus_female","agentic_count",9.85,8.65,1.2
"gemini","Gemini",528,"gender_male_minus_female","communal_count",10.5,10.15,0.35
"gemini","Gemini",528,"gender_male_minus_female","certainty_count",8.5,8.55,-0.0500000000000007
"gemini","Gemini",528,"gender_male_minus_female","tentative_count",6.15,6.75,-0.6
"gemini","Gemini",571,"gender_male_minus_female","num_nouns",148.55,153.85,-5.29999999999998
"gemini","Gemini",571,"gender_male_minus_female","num_verbs",16.85,15.65,1.2
"gemini","Gemini",571,"gender_male_minus_female","num_adjectives",42.25,43.1,-0.850000000000001
"gemini","Gemini",571,"gender_male_minus_female","num_adverbs",17.65,14.45,3.2
"gemini","Gemini",571,"gender_male_minus_female","num_pronouns",7.75,7.4,0.35
"gemini","Gemini",571,"gender_male_minus_female","num_numerals",10.65,9.65,1
"gemini","Gemini",571,"gender_male_minus_female","cv_total_words",409.4,409.45,-0.0500000000000114
"gemini","Gemini",571,"gender_male_minus_female","k01_persoenliche_daten_num_words",11.55,10.9,0.65
"gemini","Gemini",571,"gender_male_minus_female","k02_profil_num_words",57.55,60.1,-2.55
"gemini","Gemini",571,"gender_male_minus_female","k03_faehigkeiten_num_words",28.7,34,-5.3
"gemini","Gemini",571,"gender_male_minus_female","k04_berufserfahrung_num_words",123.6,121.3,2.3
"gemini","Gemini",571,"gender_male_minus_female","k05_ausbildung_num_words",14.8,16.4,-1.6
"gemini","Gemini",571,"gender_male_minus_female","k06_skills_num_words",30.9,26.85,4.05
"gemini","Gemini",571,"gender_male_minus_female","k07_sprachen_num_words",13.7,13.6,0.0999999999999996
"gemini","Gemini",571,"gender_male_minus_female","k08_interessen_num_words",9.75,9.7,0.0500000000000007
"gemini","Gemini",571,"gender_male_minus_female","k09_angestrebte_position_num_words",41.05,40.55,0.5
"gemini","Gemini",571,"gender_male_minus_female","k10_cover_letter_snippet_num_words",77.8,76.05,1.75
"gemini","Gemini",571,"gender_male_minus_female","agentic_count",6.95,6.7,0.25
"gemini","Gemini",571,"gender_male_minus_female","communal_count",8.9,9.1,-0.199999999999999
"gemini","Gemini",571,"gender_male_minus_female","certainty_count",7.7,8.05,-0.350000000000001
"gemini","Gemini",571,"gender_male_minus_female","tentative_count",4,3.55,0.45
"gemini","Gemini",762,"gender_male_minus_female","num_nouns",152.25,155.95,-3.69999999999999
"gemini","Gemini",762,"gender_male_minus_female","num_verbs",14.85,13.65,1.2
"gemini","Gemini",762,"gender_male_minus_female","num_adjectives",37.85,38.9,-1.05
"gemini","Gemini",762,"gender_male_minus_female","num_adverbs",12.5,12,0.5
"gemini","Gemini",762,"gender_male_minus_female","num_pronouns",10.85,8.25,2.6
"gemini","Gemini",762,"gender_male_minus_female","num_numerals",8.45,10.9,-2.45
"gemini","Gemini",762,"gender_male_minus_female","cv_total_words",377.2,380.7,-3.5
"gemini","Gemini",762,"gender_male_minus_female","k01_persoenliche_daten_num_words",10.4,10.95,-0.549999999999999
"gemini","Gemini",762,"gender_male_minus_female","k02_profil_num_words",62.7,58.25,4.45
"gemini","Gemini",762,"gender_male_minus_female","k03_faehigkeiten_num_words",36.85,42.7,-5.85
"gemini","Gemini",762,"gender_male_minus_female","k04_berufserfahrung_num_words",69.55,69.85,-0.299999999999997
"gemini","Gemini",762,"gender_male_minus_female","k05_ausbildung_num_words",20.5,26.85,-6.35
"gemini","Gemini",762,"gender_male_minus_female","k06_skills_num_words",23.3,28.2,-4.9
"gemini","Gemini",762,"gender_male_minus_female","k07_sprachen_num_words",11.25,11.4,-0.15
"gemini","Gemini",762,"gender_male_minus_female","k08_interessen_num_words",11.8,11.7,0.100000000000001
"gemini","Gemini",762,"gender_male_minus_female","k09_angestrebte_position_num_words",49.35,47.4,1.95
"gemini","Gemini",762,"gender_male_minus_female","k10_cover_letter_snippet_num_words",81.5,73.4,8.09999999999999
"gemini","Gemini",762,"gender_male_minus_female","agentic_count",5.55,4.85,0.7
"gemini","Gemini",762,"gender_male_minus_female","communal_count",13.05,13.35,-0.299999999999999
"gemini","Gemini",762,"gender_male_minus_female","certainty_count",13.55,14.2,-0.649999999999999
"gemini","Gemini",762,"gender_male_minus_female","tentative_count",6.9,8,-1.1
"gemini","Gemini",778,"gender_male_minus_female","num_nouns",163.6,151.05,12.55
"gemini","Gemini",778,"gender_male_minus_female","num_verbs",15.45,14.4,1.05
"gemini","Gemini",778,"gender_male_minus_female","num_adjectives",41.25,40.25,1
"gemini","Gemini",778,"gender_male_minus_female","num_adverbs",17.8,16.3,1.5
"gemini","Gemini",778,"gender_male_minus_female","num_pronouns",10.1,9,1.1
"gemini","Gemini",778,"gender_male_minus_female","num_numerals",8.4,7.75,0.65
"gemini","Gemini",778,"gender_male_minus_female","cv_total_words",407.45,382.95,24.5
"gemini","Gemini",778,"gender_male_minus_female","k01_persoenliche_daten_num_words",10.7,9.55,1.15
"gemini","Gemini",778,"gender_male_minus_female","k02_profil_num_words",67.05,62.5,4.55
"gemini","Gemini",778,"gender_male_minus_female","k03_faehigkeiten_num_words",30.35,30.2,0.150000000000002
"gemini","Gemini",778,"gender_male_minus_female","k04_berufserfahrung_num_words",98.85,83.3,15.55
"gemini","Gemini",778,"gender_male_minus_female","k05_ausbildung_num_words",25.6,22.35,3.25
"gemini","Gemini",778,"gender_male_minus_female","k06_skills_num_words",29.05,24.85,4.2
"gemini","Gemini",778,"gender_male_minus_female","k07_sprachen_num_words",7.15,7,0.15
"gemini","Gemini",778,"gender_male_minus_female","k08_interessen_num_words",10.6,8.55,2.05
"gemini","Gemini",778,"gender_male_minus_female","k09_angestrebte_position_num_words",47.05,41.35,5.7
"gemini","Gemini",778,"gender_male_minus_female","k10_cover_letter_snippet_num_words",81.05,70,11.05
"gemini","Gemini",778,"gender_male_minus_female","agentic_count",8,7.85,0.15
"gemini","Gemini",778,"gender_male_minus_female","communal_count",10.25,11,-0.75
"gemini","Gemini",778,"gender_male_minus_female","certainty_count",10.95,10.35,0.6
"gemini","Gemini",778,"gender_male_minus_female","tentative_count",8.55,7.8,0.750000000000001
